SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
1432.82	1218.2374	1245.5895	1533.003	1757.7688	597.77313	860.2888	1608.9713	1395.6733	1200.7317	2013.8531	883.9914	568.0914	1893.9955	660.3665	1149.9692	1144.9984	1183.5917	849.7965
716.66595	621.82263	691.44604	961.0936	1585.9071	1083.8557	1166.0646	648.34546	511.82977	906.34375	1120.218	348.53033	231.14578	1469.445	1096.8813	586.2394	450.76395	831.4606	565.43256
1737.4155	1879.6432	1683.4298	1365.7665	2115.539	1751.534	2269.3008	1887.6221	1214.8324	1847.1652	2033.2838	2203.8943	1203.5946	2890.2803	2509.6274	2468.939	1813.5017	2479.4968	2311.29
2673.367	2894.141	2711.1821	2034.4609	5221.5947	2369.0244	2948.6086	2431.327	1942.0168	2569.4878	2657.3257	3128.597	1613.887	5694.225	3740.602	3416.1345	2968.1824	3368.8704	5079.0967
2715.4827	3409.8408	2682.948	1436.9717	2585.7693	3518.9827	3752.141	4553.266	1920.2294	1827.021	1988.8318	2063.0413	1472.0613	2951.0151	4101.338	5305.7666	3978.7104	5555.7275	1928.1766
1415.5549	1039.1869	983.74945	1186.2406	4643.5815	1945.5078	1508.7	1201.5607	864.9806	890.41724	2068.599	1089.386	397.44394	4310.16	1120.8478	1072.9479	1117.9718	924.70184	660.61035
6712.777	6943.931	6369.324	4258.6333	6397.8115	4941.2817	7850.8633	7409.5894	6439.2217	8359.786	9346.191	8835.221	13912.64	11481.971	8512.457	10118.404	8267.252	9042.018	10327.354
1795.1974	2281.5183	1739.1904	1164.6602	2464.6023	3656.5212	2515.0156	2084.3418	1156.2783	906.7923	2322.7324	1081.4138	790.0685	2559.7346	3387.5234	1951.4282	2407.8518	2829.1274	1826.2091
1270.3114	1467.8785	1261.9369	1496.6112	9241.985	2161.1995	1700.7184	836.397	673.60724	599.5057	809.5002	867.11646	247.0424	6705.0996	1477.5286	1109.7755	1688.8948	1005.46814	665.0195
2726.4736	3294.9866	2835.384	2547.6948	37401.65	11638.78	4992.5063	2438.2312	1418.6445	2260.3318	3015.1953	4297.633	1477.3737	23267.854	3160.2976	3155.572	3546.6807	2454.8313	2375.4175
933.52106	1306.7212	685.45233	773.95795	1916.9929	2643.82	2289.7898	1091.9214	512.9213	537.9274	1885.5444	859.6023	485.0034	2228.1897	3764.99	1266.6995	1274.7446	2590.1003	689.9271
4433.6196	4914.371	4916.69	2571.04	31071.895	5550.0693	6138.2393	4509.9414	2669.9277	4203.3984	3818.6245	5106.3784	1560.211	32284.404	6150.6396	5985.6743	5712.668	7053.739	5201.3594
1907.3907	1954.3833	1604.6597	1790.5707	3051.2542	1349.2552	1555.9308	2146.6904	1373.3318	1883.2523	1228.4976	1545.3009	796.71954	1738.304	1314.3967	2173.6282	2063.4912	1855.757	2129.3262
1166.0443	1465.1438	1003.3374	959.2991	2238.852	2060.7903	1740.7614	1548.9464	777.3037	834.5098	2125.7874	1260.7104	1279.6122	2809.4004	2306.6377	1542.7146	1580.2385	1822.0815	874.1951
499.89624	463.55096	291.1652	314.9749	2037.8302	2030.9844	1802.0393	625.2923	435.32855	569.7557	1854.6333	414.1946	484.6342	3160.1562	2551.5024	518.95703	773.6873	1131.4015	562.66315
4321.151	4507.537	4325.167	3846.5476	11476.65	6076.0757	6460.0283	5574.2573	4637.8184	4363.5674	7583.4854	4698.7793	4035.285	17689.02	8532.02	4446.674	5202.169	4410.72	6146.3784
253.82967	452.92627	247.21808	225.42297	287.96866	749.79517	833.7075	234.74033	347.94122	120.0506	388.88492	387.38007	155.96828	633.4283	1051.7623	189.90712	175.61504	247.20529	170.3858
3339.119	3852.2969	3210.7646	2233.8894	4455.403	2697.1016	1829.1189	2162.7012	1360.1442	1858.3467	2659.8867	2148.3733	776.0971	3885.029	2468.1355	3717.3296	2806.5256	3549.1558	1583.663
736.21906	844.59656	693.7729	573.411	5100.243	903.45703	640.93933	791.9592	536.2554	492.35446	609.5567	564.6339	227.63695	3217.7031	824.71716	966.0365	865.65515	881.7735	477.2491
641.4244	674.44696	837.24896	743.29816	648.87024	729.19446	638.3674	609.0089	565.3486	764.5836	1022.1914	510.23828	477.12436	881.7756	577.25183	768.9563	653.2044	650.759	546.7356
402.4316	343.85757	431.01993	455.67117	130.60783	167.83305	266.42932	401.93546	559.3352	762.9992	368.32443	682.7718	500.07977	152.49535	210.60901	436.12634	469.99628	290.71194	290.2572
751.1132	811.76697	533.2813	440.47156	728.7523	1074.5582	1023.47314	684.6059	241.52423	245.82042	1041.9646	268.34988	248.96098	960.7616	1160.7767	573.15063	571.2457	1264.3888	170.35895
50765.242	67563.39	70155.04	36398.188	37318.26	46516.25	56175.387	57644.92	21342.309	50372	30871.787	78783.35	21060.36	51896.547	79404.87	97185.76	80536.63	73315.875	33554.016
402.34134	300.49026	511.20905	529.995	341.94858	84.314674	147.29372	211.94022	215.64093	140.19254	106.40376	130.0359	163.61525	327.5501	129.9781	187.68942	121.46063	159.11646	129.28792
1334.871	1402.0792	1185.6052	924.31635000000006	4606.566	1569.4738	1721.4354	820.53314	706.39734	358.0137	1033.6831	782.54065	353.7641	5760.2812	2122.0952	1181.8848	1267.5562	1591.9824	655.9731
1321.5436	1562.2651	1346.4686	602.6027	3038.9182	1415.9186	2081.1848	1105.9932	667.8957	1490.2407	1336.4897	1877.4456	935.51746	5171.1523	2272.0857	1902.6196	1960.5688	1854	1602.9869
3534.2893	4116.573	3343.1555	4194.0093	4247.145	3205.035	2714.5054	3312.591	2656.5513	2329.4043	7030.818	3449.4521	1640.3607	5755.6104	3485.095	3357.7732	3966.6685	3256.42	2004.1729
960.3053	519.46466	781.0358	1224.4288	1087.4292	347.77887	494.81567	925.8111	974.689	1373.7717	602.1913	834.336	1357.4304	1041.9589	549.21606	999.9167	654.1181	742.3632	1155.9679
3288.4846	2850.7522	3728.9812	2643.7798	2737.6077	1694.1111	2229.655	3118.9204	3954.7544	6540.8604	1480.6934	7145.878	10904.936	1729.3217	1792.829	5063.7466	3969.862	2508.137	3980.6729
5929.0234	5748.9146	4499.079	3886.195	4769.58	6300.419	6668.3086	6002.05	4917.6157	5804.878	10204.876	7327.255	8427.534	7123.626	9514.825	8074.578	6668.637	7977.136	9075.54
446.85355	647.6728	440.5314	252.46767	585.2818	854.2555	576.01263	445.38013	235.54587	260.40945	838.4114	527.7977	219.43114	893.2207	977.96454	432.59314	407.71652	469.9319	317.97855
1065.925	1432.1804	1066.4637	834.39465	566.4607	883.7192	1285.4961	1534.962	1729.969	918.93097	1739.3505	1623.7751	1809.0763	932.18335	1434.4836	1824.3765	1843.2041	1420.6685	2412.2134
2554.2244	2895.7546	2854.729	2318.9094	1883.2433	1644.6045	2719.6506	2595.8923	2322.84	2658.4934	2164.3254	2995.9216	2255.7893	2460.0703	2817.2834	3734.6917	3240.034	2886.3896	6053.4536
2183.4224	2667.4568	2231.249	2113.9324	4147.425	2524.958	3074.567	2082.3147	2682.522	1794.9766	1864.0707	2205.114	3406.7202	4549.6216	2792.7256	2723.4924	2169.6445	2581.5452	2909.989
247.4404	317.37564	206.77715	290.53827	522.4115	315.42645	668.24713	260.6937	478.43558	214.37741	182.6157	313.41553	139.0307	1236.9758	683.7219	269.04523	249.54146	235.13354	196.22266
1664.566	1721.582	1272.15	1949.4543	1853.1488	1471.1812	2114.3855	1685.0137	1998.9912	1320.2361	3356.5886	1302.5137	1101.1476	3151.2346	2511.7715	1531.2676	1413.3611	2536.686	2645.7622
2629.6367	3115.0166	2790.2512	1947.066	9873.239	1788.5758	2561.7373	2436.7522	1939.4084	1529.8433	2226.873	3527.6758	1587.5381	10062.616	2726.6775	3482.2786	3574.4128	2764.0747	2303.3555
332.71863	511.10297	158.518	120.37381	2511.4958	2634.6094	441.70795	715.51013	350.55292	94.85489	377.44595	110.8788	89.55976	144.60799	165.03554	129.74565	124.81138	143.60315	126.567154
2245.1763	2924.3318	2404.9048	1625.8888	3836.5945	3745.0435	2793.3298	1768.9624	1436.6088	1228.2379	2810.4453	2048.628	898.0868	5443.337	3624.679	1941.5496	2169.8428	1841.6581	1491.2297
2781.6604	2180.4524	1812.489	3209.1804	10844.401	4791.99	2689.1384	2825.8762	2703.2642	2065.416	2961.1538	2074.752	413.0183	6696.665	2824.411	1755.1669	2866.3848	2027.2648	981.6191
314.3114	421.68137	328.28067	225.1079	1138.1222	377.21524	305.225	318.01495	304.4498	294.41513	346.15637	483.30597	215.01086	1027.3602	303.58255	421.7485	437.05194	328.4262	253.73145
590.33575	661.6251	469.08908	476.23846	1535.0675	1709.7216	892.434	809.6275	336.32846	473.84732	888.16907	751.38135	451.5166	1565.2781	1289.4069	712.5533	855.5324	763.752	506.56705
1074.2736	1209.7113	1210.3517	1105.9138	1069.2931	381.49518	800.6043	759.49426	474.19644	815.25085	781.522	1177.341	528.2787	2264.482	997.233	799.0106	902.82416	779.7107	535.87146
279.40616	245.83588	266.6769	199.82669	306.69824	91.93833	319.20404	130.46184	501.58563	145.74548	79.49469	226.33249	262.14883	840.0665	271.03812	115.21074	107.16315	101.1556	94.08377
1014.2753	1048.3025	905.57196	579.3095	1303.035	1361.0946	1003.81146	1007.1737	645.6498	606.5005	1088.0964	882.2264	867.83545	1329.7744	1137.4811	1082.0466	889.2515	979.82697	2171.7603
2558.106	2570.1343	2036.389	1790.7919	3678.8213	3521.8818	3004.9941	2660.0208	1823.5873	2149.968	2906.944	2020.1227	1544.212	3086.9878	3655.7642	2344.5173	2130.3076	3454.886	4132.0903
2922.3928	3828.5376	3053.559	2026.5865	5627.4834	5104.913	5540.1006	3667.934	2222.3223	2770.0972	5646.258	3534.294	1549.1897	8140.3013	6662.961	3527.9985	4174.8525	4506.324	3595.3015
1296.2198	1355.2312	1077.3447	792.9346	3112.944	2868.5645	1996.1304	1447.6383	739.23627	1273.0088	3441.4426	994.41833	961.95416	3346.8516	2769.5662	1560.5105	1237.3956	1829.0148	1093.4509
1104.3632	1126.0358	763.7872	845.4788	1514.4622	1087.1377	1245.0741	653.3106	507.81247	735.781	588.2087	877.37225	929.0445	2799.533	1966.657	772.8367	960.5445	916.6183	628.82404
3204.8179	3886.5122	3813.7275	2327.16	10035.328	2022.3951	2678.9548	3180.3198	2077.3347	2599.9487	2051.5132	3384.7017	1702.4453	12798.47	2932.1533	4433.9165	4068.7534	2904.5833	3468.567
505.44992	698.3924	461.24393	473.37845	2096.328	1667.7388	1177.6919	728.40985	344.16913	470.3099	1880.4064	474.198	284.21494	2253.8564	1596.7706	719.91266	636.9305	999.93317	544.91187
6846.283	5835.5566	6466.758	6790.28	8092.518	6984.3135	7590.4136	6501.522	5729.201	5261.261	8609.907	3098.9128	4833.6816	8336.204	9353.919	4967.2393	4373.965	8314.475	6685.808
1199.3618	1338.7509	1157.5538	1022.359	1478.7216	1360.688	1467.0475	1144.8049	785.83765	789.1186	1481.6753	730.64764	328.4285	1740.2242	1619.4141	1126.5115	1117.7755	1314.5068	691.1246
3850.3088	4583.0625	4171.271	3078.0942	20631.684	3188.69	4860.8726	4764.5195	3427.279	4348.0156	2832.3662	3971.1035	2975.1243	21529.629	5292.2324	6184.775	4972.7183000000005	5626.2334	5982.049
2419.8894	2687.3518	2503.7573	2530.7122	1632.9685	1703.5863	2550.1702	2417.5085	1739.8689	2498.3252	1627.3752	2393.0066	453.06424	1666.5847	2679.429	3261.3386	3230.2808	2934.9744	3553.856
377.39603	190.12985	69.36449	29.109896	30.799913	78.02972	121.79756	21.251225	7.42465	9.393847	69.327644	73.73773	68.421326	395.04303	222.78644	276.2914	139.96437	366.9025	19.128782
1243.7635	1748.0015	692.30963	703.25806	2392.6982	2635.6013	315.19955	731.00525	635.21014	483.1872	1187.436	119.47736	521.33167	204.77309	340.39615	718.3033	464.45517	1466.1313	528.1961
1066.2225	881.4597	1028.1758	1096.8843	2390.234	959.6014	855.3815	1015.60077	825.73157	1115.4891	702.3224	615.9979	487.47797	1932.1904	1125.5486	1286.4247	899.98267	1213.9918	1350.6965
1725.6641	1690.5741	1507.133	2086.9495	2894.5244	1354.5074	1727.9542	1507.3386	1223.4166	1423.3958	1868.212	1610.9227	1029.0894	3545.1326	1637.2318	1853.443	1867.1888	1601.4846	1814.1825
1265.331	1604.9169	1274.6693	787.9482	4177.729	1256.4012	1584.0436	1185.0364	687.878	1008.14435	1057.8782	1477.907	316.24658	5784.746	1858.0118	1909.4795	2208.1006	1492.3533	1114.9827
2611.2498	1768.4856	2891.4421	2021.1674	1262.1815	634.44415	1351.4609	1529.2073	1197.3982	2901.2898	879.4211	3967.8962	1088.8453	1477.1597	905.26056	3134.137	3492.9126	2035.5562	2504.4092
2771.18	2438.675	2350.1804	2488.2937	7222.1636	1840.6827	2091.3562	2237.721	3051.946	2322.459	2517.4744	2727.5886	942.0458	8174.6523	2012.0575	2248.8972	2772.7131	2035.5101	1584.0577
4743.731	5382.151	4566.0254	2750.484	14257.769	6375.3765	6190.1177	5154.32	2044.7595	3358.3313	4381.152	4546.726	1456.2633	17251.354	8466.826	6998.4155	6197.9854	7472.946	4793.522
594.33527	284.03027	387.34283	267.95786	71.653946	69.82918	261.30304	112.4423	375.9493	111.61799	94.877655	167.13934	223.69302	254.22859	197.40399	176.95145	143.51675	242.6757	124.878174
958.60095	886.3389	780.10834	895.5429	1519.8129	1261.8818	1014.09064	915.37006	771.0549	672.22955	1553.486	786.10913	616.9062	1869.5352	1986.8505	1231.123	1004.7162	1435.6161	803.46216
2503.0598	2553.3713	760.74335	1969.2991	0.2149789	0.56908804	344.25763	734.88715	265.27698	265.206	2043.8752	348.833	81.05513	1134.2626	1439.3496	1735.1536	1383.0593	3360.283	502.96838
611.02454	728.48236	668.51984	407.89096	1182.0756	1211.0989	1299.7305	675.07666	618.5255	788.029	519.42035	929.5492	886.99725	1226.3528	639.7071	787.0763	636.4656	604.3864	921.1923
1811.8865	1306.7255	1427.6998	980.7983	2297.8723	1897.1722	1696.7388	1243.5778	709.95483	924.4054	1590.1685	1260.016	2445.987	3731.9336	1967.9435	1682.028	1730.7074	1761.6797	1412.2782
1251.0796	1517.9911	996.4812	503.39975	10410.039	10243.762	1500.5647	212.35094	123.06603	209.32547	300.13495	154.36354	123.675514	1951.7955	1785.0847	292.48663	688.68774	513.9462	260.24207
1190.785	1239.8812	900.44434	1349.4515	1063.0276	1438.2451	1274.8589	1602.0269	1218.6216	945.6224	2598.4224	1014.71173	760.9795	1194.7882	1610.4377	1047.9177	1049.3203	1356.4144	1201.8378
4150.506	4533.997	3008.284	2472.199	8638.379	7230.104	6071.8394	3790.1877	2403.5403	2473.7449	7344.3843	2709.909	2035.1508	11170.352	7658.4146	3785.3394	3775.4026	5837.063	4297.1733
6322.71	6381.1714	4421.4917	5391.789	9940.987	7977.156	7080.697	8315.833	9963.022	6511.991	9104.74	8382.224	8298.813	7750.4907	7334.831	8660.117	7452.851	7361.466	9351.954
5578.6006	5827.893	4431.235	4181.188	5040.3027	6291.9683000000005	6884.285	6338.2607	5124.6284	4584.525	10117.536	4329.1377	5241.4067	6790.464	9033.983	6594.802	5802.0884	8049.3926	7831.183
676.89624	739.59515	719.75433	501.5916	1812.0596	894.2042	1034.2334	726.8018	403.3824	610.6439	749.43396	649.6269	779.4234	1738.7557	927.98016	949.40924	713.10876	1158.2656	953.0788
6019.272	5342.988	6293.968	5543.974	3311.878	1938.9497	2944.196	3997.2874	4684.4585	4368.0283	3957.5388	3727.301	914.8777	3446.9143	2891.0374	5180.767	7040.1606	4210.02	4401.1797
627.84814	1199.695	499.86026	712.3504	1959.3063	1716.9575	1723.4362	1035.5718	574.9294	300.90524	1319.056	243.24063	207.6352	2238.117	2125.2102	878.34247	553.29663	1351.7178	365.40317
1692.8939	1406.1754	1429.8999	1366.851	815.2915	1087.4644	1495.4546	1961.2018	1954.9116	1363.8767	2215.366	2102.8052	1944.0656	1064.9677	1456.8097	1881.902	1853.0192	1796.9142	843.8687
1023.22064	1465.3269	1315.5494	874.2666	3278.4138	1157.225	1295.2501	999.62366	652.92487	937.023	917.40045	1415.4402	284.86905	3568.3494	1255.1237	1520.0391	1660.8882	1231.9366	1054.3429
1011.4212	1007.37494	982.77563	1037.9915	3510.741	1449.8987	1290.7628	1220.4154	758.47107	1674.2073	1386.8163	2320.1548	912.80286	2744.6826	1018.37933	1242.9303	1409.7288	1253.6041	615.1991
458.6501	622.3019	581.89105	431.1066	892.9928	269.76746	631.5629	507.53983	1173.258	282.40585	275.0824	836.6497	810.494	1460.3475	586.0084	884.4854	485.45096	439.3806	495.5672
2204.7007	2368.4597	1517.2571	2049.1106	1989.7582	2521.9912	2071.6296	2367.0984	2283.2854	1661.3657	4613.4746	2247.1519	2464.5999	2057.358	2832.1357	2217.0596	1986.9268	2231.756	2416.6582
178.96695	177.55142	158.78381	243.08592	604.53644	217.08679	262.43982	200.71526	237.41362	222.107	162.46173	487.24182	452.69055	524.04346	189.64966	312.43134	246.53389	252.13725	246.66776
3225.4397	3662.5132	3152.961	2372.651	4021.5051	3874.0225	3925.1616	3675.4658	3442.7195	4130.823	4994.651	4778.477	8386.486	4479.8145	4308.8955	4686.924	3606.433	3937.6797	5507.831
781.2521	753.84845	858.8949	924.5539	5138.648	1833.1696	594.6422	613.6144	502.3058	755.2674	615.7594	785.0396	400.0807	2933.4702	793.01215	639.39246	617.29877	517.48865	499.11307
375.67224	346.408	306.37592	354.20554	617.2107	245.50368	186.23843	345.83722	221.49821	144.113	278.11447	184.43015	87.67298	600.99316	327.42358	207.18991	267.57718	252.64621	129.03268
11053.182	10081.543	11450.555	11298.111	10351.498	13051.616	10700.781	7700.899	7108.353	8536.918	7330.9634	7252.333	2471.5908	9992.778	11987.577	10694.154	9332.3	11969.725	10254.709
379.3725	380.90207	436.40268	622.1822	573.86755	248.29907	407.23615	684.3688	767.2998	578.3249	1050.6633	358.87	449.52707	1195.3458	542.87524	437.6945	379.9163	432.5681	383.29327
542.64276	548.13666	605.22424	554.3575	6137.8643	868.7862	636.59766	486.31577	697.70996	410.1958	404.84952	517.23773	594.83167	5087.6953	712.2115	583.97595	511.90317	390.9467	475.4415
2234.2524	2243.5425	1876.491	1894.2528	5608.3623	3173.2854	2986.799	1993.4182	1419.6702	1818.0771	2288.5938	1908.0369	725.70013	6484.6304	3691.1338	2717.1482	3019.4973	2836.2202	1944.756
1640.5006	2298.6594	1570.1934	1191.1676	6503.7295	3940.3984	2027.1647	1482.3958	1190.2997	905.34045	2125.2163	1454.4755	455.6007	7292.7656	2750.18	1498.6927	2689.6848	1932.2964	879.2086
5599.6753	6569.563	4574.158	4135.73	10885.465	14265.637	12135.35	8944.531	10835.119	5087.0815	9816.423	6547.1846	5559.548	11591.036	15686.082	7039.5376	8997.349	6332.4355	8096.349
1248.1116	1506.6622	1273.191	995.7716	2663.9055	2163.7534	1369.6454	1312.5416	770.6845	1115.8174	2088.0356	1516.6752	771.7001	3375.2217	2202.4336	1554.4081	1396.6085	1553.7997	1154.8818
630.8607	618.7656	800.7346	626.69824	1388.7057	948.46	532.6467	685.8	554.6736	324.92422	901.03735	506.96707	111.9859	1352.1708	583.03094	596.2485	450.05884	699.00555	522.6108
1198.5524	1716.8265	1206.1874	935.99585	5025.0396	1228.959	1557.1979	993.16223	514.9628	829.2143	1209.3484	590.4221	319.93082	4373.883	1035.131	983.1017	1204.1096	1602.6903	726.3968
1561.4094	1485.9528	1652.2657	1538.5151	6180.321	1011.3549	1450.0574	1248.803	1015.73083	1552.8378	915.1916	1157.1074	395.67157	6799.8506	1849.2701	1798.4443	1678.6063	1840.1454	1644.4064
555.32654	691.2581	569.8789	478.35495	260.1874	210.19298	512.0195	474.80847	254.26549	300.0813	541.3375	641.0419	210.87834	1161.5529	847.946	775.94916	882.3892	630.9452	462.30347
227.45813	333.922	265.33405	274.82874	756.245	220.0987	212.46147	257.45615	246.50122	209.5265	243.00766	471.012	133.09032	780.57446	220.01277	410.4352	645.03217	216.83083	325.68524
1510.2745	1868.4678	1490.4069	1403.2506	4617.49	1122.993	1077.4191	1166.6344	628.8232	775.78455	1464.7391	1030.2688	361.9045	4034.8093	936.89105	1303.5411	1740.0156	1113.1862	710.96924
289.20435	392.9393	373.82614	189.56189	849.95807	176.69458	286.8731	385.4186	229.6183	338.3117	269.5992	700.4788	263.61694	1001.17316	275.56848	688.7857	572.2224	402.2928	491.68582
591.9775	812.3179	449.42697	230.66324	844.74615	1301.6715	919.6947	533.24536	356.18347	197.6119	1002.11273	411.70807	141.7862	1019.72833	1153.5776	614.765	498.67233	701.3869	450.7483
408.91165	611.49164	371.3518	451.43448	3512.9546	1285.4556	544.8298	788.39	326.1585	363.21344	1708.8204	435.55374	549.9021	1980.4867	1167.1191	489.84164	450.10062	617.75214	303.1435
358.51544	495.98764	284.61365	298.21762	528.68494	698.5284	618.3854	225.1252	165.56857	97.37579	680.4111	292.69708	225.43153	531.2693	620.145	311.257	274.25705	324.4175	277.80594
1087.0208	878.8953	1033.884	1061.3533	3337.8074	722.32135	831.5498	1081.4133	880.68317	1057.1603	718.05817	933.3505	976.1842	2466.7783	823.3928	1318.4763	1001.2815	1197.7344	1174.0944
645.8782	947.98975	656.0058	558.4615	958.47235	1021.9556	718.8875	575.966	492.2423	551.3399	727.57666	825.24756	354.5784	1420.9836	994.4411	806.2529	853.27167	608.2156	766.9772
588.1536	569.45325	352.01413	437.8189	654.37744	482.82556	759.7802	645.35986	397.62576	435.09473	752.38007	537.5523	398.71066	963.3042	787.2119	570.16693	592.32477	806.72687	305.96783
999.35236	1042.4048	1016.46716	780.6856	880.8822	590.6634	924.5258	756.8982	514.3464	744.8006	658.33466	833.97015	328.08435	1594.2864	1017.5149	1256.4729	1141.1471	1139.7408	992.8152
1675.6884	1543.8024	1311.5862	1370.7765	2952.3323	2043.6302	1581.8671	1393.7518	1256.6588	1054.7574	1364.0504	1586.9456	623.3873	2839.6921	2077.7485	1501.4584	1437.5673	1457.8713	705.6446
761.9702	722.3716	214.02657	249.07913	15.81158	33.820156	44.566845	269.42154	141.552	595.0518	278.1247	43.8151	1.0666941	38.039005	65.41102	415.71454	271.93353	328.72968	75.31738
1564.301	1544.1163	1239.3094	1324.7058	1845.4575	1636.7693	1241.0859	918.64496	1183.5776	969.33374	1744.1704	1200.7928	1198.7388	4843.058	3266.9329	1027.3876	1424.6924	1407.7603	975.4985
863.04034	817.816	722.3457	788.13885	2799.7673	1346.9363	1143.4928	842.73236	871.5932	476.0004	2127.2854	310.76828	342.46478	3612.3298	1632.9302	568.3979	707.612	869.3108	622.6112
1299.9087	1259.1901	995.8888	1137.3975	1805.0701	1279.13	1311.5802	984.6101	1263.1158	811.14496	1820.3114	1006.3762	1071.9489	1973.9128	1557.5428	883.4863	1099.8302	1111.8037	997.4428
1028.9689	892.31256	1036.0435	814.5879	1115.2252	1156.9209	1104.2952	1186.5156	926.13983	1294.2853	894.38257	1122.8818	1127.7864	1477.9016	1255.9281	1511.5737	1272.456	1241.8411	1276.8778
854.17914	1233.5026	288.56003	1060.8127	5615.5356	3440.894	2733.237	612.87244	260.7111	264.95135	2327.4392	401.03613	209.30225	5864.8037	3946.0876	1469.0343	858.317	2101.6973	164.06047
714.545	881.9145	651.36115	425.96252	609.0861	767.1544	852.3507	901.17267	796.5051	736.7063	881.1401	980.3213	624.6558	773.99774	1048.5112	982.85876	1203.59	938.4266	1293.6935
